Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
regulation_of_rhodopsin_mediated_signaling_pathway_(GO:0022400),1/31,0.00309767488375283,0.0221209874058013,0.0065843621398479,0.0460347352995582,-4.01295897810461,23.1832793032243,ninaE
rhabdomere_membrane_biogenesis_(GO:0045313),1/22,0.0021988449422977,0.0221209874058013,0.00473251028802669,0.0460347352995582,-3.51692483354896,21.5229577765467,ninaE
G-protein_coupled_glutamate_receptor_signaling_pathway_(GO:0007216),1/23,0.00229873493679307,0.0221209874058013,0.00493827160497319,0.0460347352995582,-3.47968214765284,21.1404481662892,ninaE
metaphase/anaphase_transition_of_cell_cycle_(GO:0044784),1/27,0.00269824491234428,0.0221209874058013,0.00576131687236578,0.0460347352995582,-3.48928086864082,20.6396328142449,ninaE
compound_eye_pigmentation_(GO:0048072),1/29,0.00289796989864075,0.0221209874058013,0.00617283950618727,0.0460347352995582,-3.2669789491105,19.091391317709,ninaE
cellular_response_to_light_stimulus_(GO:0071482),1/30,0.00299782489129492,0.0221209874058013,0.00637860082299873,0.0460347352995582,-3.1891795571014,18.5287131783727,ninaE
cilium_organization_(GO:0044782),1/25,0.00249849992505482,0.0221209874058013,0.00534979423873201,0.0460347352995582,-3.04663156877722,18.2556136513701,ninaE
tetrahydrofolate_metabolic_process_(GO:0046653),1/25,0.00249849992505482,0.0221209874058013,0.00534979423873201,0.0460347352995582,-2.91817098053442,17.4858694878743,ninaE
neuron_fate_commitment_(GO:0048663),1/33,0.00329735986796975,0.0221209874058013,0.00699588477363488,0.0460347352995582,-3.04728372035607,17.414108628947,ninaE
cilium_movement_(GO:0003341),1/30,0.00299782489129492,0.0221209874058013,0.00637860082299873,0.0460347352995582,-2.99410069106749,17.3953306606478,ninaE
ion_transmembrane_transport_(GO:0034220),1/50,0.00499387469355275,0.0221209874058013,0.0104938271604678,0.0460347352995582,-3.18498016678085,16.8789399175993,ninaE
compound_eye_cone_cell_differentiation_(GO:0042675),1/29,0.00289796989864075,0.0221209874058013,0.00617283950618727,0.0460347352995582,-2.75706501476652,16.1115844041799,ninaE
rhodopsin_mediated_signaling_pathway_(GO:0016056),1/40,0.0039960998051053,0.0221209874058013,0.00843621399182984,0.0460347352995582,-2.89253633003027,15.9738480395062,ninaE
clathrin-dependent_endocytosis_(GO:0072583),1/31,0.00309767488375283,0.0221209874058013,0.0065843621398479,0.0460347352995582,-2.70659174002854,15.6362605776046,ninaE
